date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:05:09	9324/9324	---M-Z	200	added ('OK')	image/jpeg	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/images/logo/celo_wallet.jpg	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/images/logo/celo_wallet.jpg	(from https://dapp-connects.web.app/wallets.html)
17:05:09	8389/8389	---M-Z	200	added ('OK')	image/jpeg	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/images/logo/coinus.jpg	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/images/logo/coinus.jpg	(from https://dapp-connects.web.app/wallets.html)
17:05:10	10609/10609	---M-Z	200	added ('OK')	image/jpeg	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/images/logo/valora.jpg	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/images/logo/valora.jpg	(from https://dapp-connects.web.app/wallets.html)
17:05:11	9631/9631	---M-Z	200	added ('OK')	image/jpeg	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/images/logo/trustee_wallet.jpg	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/images/logo/trustee_wallet.jpg	(from https://dapp-connects.web.app/wallets.html)
17:05:15	8032/8032	---M-Z	200	added ('OK')	image/jpeg	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/images/logo/guarda_wallet.jpg	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/images/logo/guarda_wallet.jpg	(from https://dapp-connects.web.app/wallets.html)
17:05:17	43022/43022	---M-Z	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/images/logo/mew.png	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/images/logo/mew.png	(from https://dapp-connects.web.app/wallets.html)
17:05:17	10969/10969	---M-Z	200	added ('OK')	image/jpeg	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/images/logo/jade_wallet.jpg	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/images/logo/jade_wallet.jpg	(from https://dapp-connects.web.app/wallets.html)
17:05:18	12210/12210	---M-Z	200	added ('OK')	image/jpeg	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/images/logo/plasmapay.jpg	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/images/logo/plasmapay.jpg	(from https://dapp-connects.web.app/wallets.html)
17:05:19	9058/9058	---M-Z	200	added ('OK')	image/jpeg	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/images/logo/o3_wallet.jpg	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/images/logo/o3_wallet.jpg	(from https://dapp-connects.web.app/wallets.html)
17:05:20	9614/9614	---M-Z	200	added ('OK')	image/jpeg	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/images/logo/hashkey_me.jpg	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/images/logo/hashkey_me.jpg	(from https://dapp-connects.web.app/wallets.html)
17:05:20	9909/9909	---M-Z	200	added ('OK')	image/jpeg	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/images/logo/rwallet.jpg	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/images/logo/rwallet.jpg	(from https://dapp-connects.web.app/wallets.html)
17:05:21	6667/6667	---M-Z	200	added ('OK')	image/jpeg	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/images/logo/flare_wallet.jpg	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/images/logo/flare_wallet.jpg	(from https://dapp-connects.web.app/wallets.html)
17:05:21	9463/9463	---M-Z	200	added ('OK')	image/jpeg	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/images/logo/kyberswap.jpg	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/images/logo/kyberswap.jpg	(from https://dapp-connects.web.app/wallets.html)
17:05:22	6772/6772	---M-Z	200	added ('OK')	image/jpeg	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/images/logo/atoken_wallet.jpg	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/images/logo/atoken_wallet.jpg	(from https://dapp-connects.web.app/wallets.html)
17:05:23	4793/4793	---M-Z	200	added ('OK')	image/jpeg	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/images/logo/tongue_wallet.jpg	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/images/logo/tongue_wallet.jpg	(from https://dapp-connects.web.app/wallets.html)
17:05:23	8981/8981	---M-Z	200	added ('OK')	image/jpeg	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/images/logo/xinfin.jpg	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/images/logo/xinfin.jpg	(from https://dapp-connects.web.app/wallets.html)
17:05:25	7091/7091	---M-Z	200	added ('OK')	image/jpeg	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/images/logo/talken_wallet.jpg	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/images/logo/talken_wallet.jpg	(from https://dapp-connects.web.app/wallets.html)
17:05:26	9425/9425	---M-Z	200	added ('OK')	image/jpeg	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/images/logo/keyring_pro.jpg	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/images/logo/keyring_pro.jpg	(from https://dapp-connects.web.app/wallets.html)
17:05:27	13710/13710	---M-Z	200	added ('OK')	image/jpeg	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/images/logo/midas_wallet.jpg	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/images/logo/midas_wallet.jpg	(from https://dapp-connects.web.app/wallets.html)
17:05:28	7423/7423	---M-Z	200	added ('OK')	image/jpeg	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/images/logo/imtoken.jpg	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/images/logo/imtoken.jpg	(from https://dapp-connects.web.app/wallets.html)
17:05:28	13243/13243	---M-Z	200	added ('OK')	image/jpeg	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/images/logo/at_wallet.jpg	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/images/logo/at_wallet.jpg	(from https://dapp-connects.web.app/wallets.html)
17:05:30	471/471	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/validate.html	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/validate.html	(from https://dapp-connects.web.app/wallets.html)
17:05:32	74693/74693	---M-Z	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/images/icon/shield.png	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/images/icon/shield.png	(from https://dapp-connects.web.app/wallets.html)
17:05:32	89501/89501	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/js/jquery.min.js	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/js/jquery.min.js	(from https://dapp-connects.web.app/wallets.html)
17:05:32	4863/4863	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/js/jquery.easing.js	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/js/jquery.easing.js	(from https://dapp-connects.web.app/wallets.html)
17:05:33	63473/63473	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/js/bootstrap.min.js	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/js/bootstrap.min.js	(from https://dapp-connects.web.app/wallets.html)
17:05:33	8427/8427	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/js/wow.min.js	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/js/wow.min.js	(from https://dapp-connects.web.app/wallets.html)
17:05:34	57232/57232	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/js/plugin.js	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/js/plugin.js	(from https://dapp-connects.web.app/wallets.html)
17:05:34	18428/18428	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/js/shortcodes.js	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/js/shortcodes.js	(from https://dapp-connects.web.app/wallets.html)
17:05:35	16263/16263	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/js/main.js	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/js/main.js	(from https://dapp-connects.web.app/wallets.html)
17:05:35	5420/5420	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/js/count-down.js	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/js/count-down.js	(from https://dapp-connects.web.app/wallets.html)
17:05:36	146417/146417	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/js/swiper-bundle.min.js	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/js/swiper-bundle.min.js	(from https://dapp-connects.web.app/wallets.html)
17:05:36	10266/10266	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/js/swiper.js	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/js/swiper.js	(from https://dapp-connects.web.app/wallets.html)
17:05:37	1034/1034	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/js/parallax.js	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/js/parallax.js	(from https://dapp-connects.web.app/wallets.html)
17:05:43	1055/1055	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/js/nft.js	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/js/nft.js	(from https://dapp-connects.web.app/wallets.html)
17:05:50	1238/1238	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/index-3.html	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/index-4.html	(from https://dapp-connects.web.app/wallets.html)
17:05:50	1279652/1279652	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/js/moralis.js	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/js/moralis.js	(from https://dapp-connects.web.app/wallets.html)
17:05:51	1412199/1412199	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/js/web3.min.js	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/js/web3.min.js	(from https://dapp-connects.web.app/wallets.html)
17:05:52	5139/5139	---M-Z	200	added ('OK')	text/css	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/css/ntfs.css	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/css/ntfs.css	(from https://dapp-connects.web.app/asset/css/style.css)
17:05:53	183131/183131	---M-Z	200	added ('OK')	text/css	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/css/shortcodes.css	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/css/shortcodes.css	(from https://dapp-connects.web.app/asset/css/style.css)
17:05:54	27897/27897	---M-Z	200	added ('OK')	text/css	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/css/responsive.css	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/css/responsive.css	(from https://dapp-connects.web.app/asset/css/style.css)
17:05:54	27785/27785	---M-Z	200	added ('OK')	text/css	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/css/animate.css	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/css/animate.css	(from https://dapp-connects.web.app/asset/css/style.css)
17:05:54	13735/13735	---M-Z	200	added ('OK')	text/css	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/css/jquery.fancybox.min.css	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/css/jquery.fancybox.min.css	(from https://dapp-connects.web.app/asset/css/style.css)
17:05:55	225076/225076	---M-Z	200	added ('OK')	text/css	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/css/font-awesome.css	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/css/font-awesome.css	(from https://dapp-connects.web.app/asset/css/style.css)
17:05:55	13972/13972	---M-Z	200	added ('OK')	text/css	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/css/swiper-bundle.min.css	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/css/swiper-bundle.min.css	(from https://dapp-connects.web.app/asset/css/style.css)
17:05:56	200917/200917	---M-Z	200	added ('OK')	text/css	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/css/bootstrap.css	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/css/bootstrap.css	(from https://dapp-connects.web.app/asset/css/style.css)
17:05:56	1508/1508	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/font/nfts.html	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/font/nfts.html	(from https://dapp-connects.web.app/asset/css/ntfs.css)
17:05:57	13220/13220	---M-Z	200	added ('OK')	font/ttf	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/font/nfts.ttf	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/font/nfts.ttf	(from https://dapp-connects.web.app/asset/css/ntfs.css)
17:05:57	2226/2226	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/assets/img/Qr.png	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/assets/img/Qr.png	(from https://dapp-connects.web.app/validate.html)
17:05:58	1512/1512	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/font/nfts-2.html	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/font/nfts-2.html	(from https://dapp-connects.web.app/asset/css/ntfs.css)
17:05:59	1512/1512	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/font/nfts-3.html	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/font/nfts-3.html	(from https://dapp-connects.web.app/asset/css/ntfs.css)
17:05:59	1514/1514	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/icon/preload.html	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/icon/preload.html	(from https://dapp-connects.web.app/asset/css/shortcodes.css)
17:05:59	1574/1574	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/images/backgroup-secsion/img_bg_page_title.html	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/images/backgroup-secsion/img_bg_page_title.html	(from https://dapp-connects.web.app/asset/css/shortcodes.css)
17:06:00	1586/1586	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/images/backgroup-secsion/img_bg_page_title_inner.html	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/images/backgroup-secsion/img_bg_page_title_inner.html	(from https://dapp-connects.web.app/asset/css/shortcodes.css)
17:06:01	1584/1584	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/images/backgroup-secsion/img_bg_page_title_dark.html	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/images/backgroup-secsion/img_bg_page_title_dark.html	(from https://dapp-connects.web.app/asset/css/shortcodes.css)
17:06:03	1556/1556	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/images/item-background/bg-authors.html	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/images/item-background/bg-authors.html	(from https://dapp-connects.web.app/asset/css/shortcodes.css)
17:06:03	1558/1558	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/images/item-background/bg-authors2.html	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/images/item-background/bg-authors2.html	(from https://dapp-connects.web.app/asset/css/shortcodes.css)
17:06:05	1526/1526	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/font/fa-brands-400.html	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/font/fa-brands-400.html	(from https://dapp-connects.web.app/asset/css/font-awesome.css)
17:06:05	1552/1552	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/font/fa-brands-400d41dd41dd41dd41d.html?	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/font/fa-brands-400d41dd41dd41dd41dd41d.html	(from https://dapp-connects.web.app/asset/css/font-awesome.css)
17:06:06	1526/1526	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/font/fa-brands-401.html	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/font/fa-brands-401.html	(from https://dapp-connects.web.app/asset/css/font-awesome.css)
17:06:07	1526/1526	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/font/fa-brands-402.html	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/font/fa-brands-402.html	(from https://dapp-connects.web.app/asset/css/font-awesome.css)
17:06:07	1526/1526	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/font/fa-brands-403.html	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/font/fa-brands-403.html	(from https://dapp-connects.web.app/asset/css/font-awesome.css)
17:06:07	1550/1550	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/images/backgroup-secsion/bg-h7.html	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/images/backgroup-secsion/bg-h7.html	(from https://dapp-connects.web.app/asset/css/shortcodes.css)
17:06:10	1526/1526	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/font/fa-brands-404.html	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/font/fa-brands-404.html	(from https://dapp-connects.web.app/asset/css/font-awesome.css)
17:06:11	1528/1528	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/font/fa-duotone-900.html	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/font/fa-duotone-900.html	(from https://dapp-connects.web.app/asset/css/font-awesome.css)
17:06:12	1554/1554	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/font/fa-duotone-900d41dd41dd41dd41d.html?	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/font/fa-duotone-900d41dd41dd41dd41dd41d.html	(from https://dapp-connects.web.app/asset/css/font-awesome.css)
17:06:14	1528/1528	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/font/fa-duotone-901.html	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/font/fa-duotone-901.html	(from https://dapp-connects.web.app/asset/css/font-awesome.css)
17:06:15	1528/1528	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/font/fa-duotone-902.html	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/font/fa-duotone-902.html	(from https://dapp-connects.web.app/asset/css/font-awesome.css)
17:06:16	1528/1528	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/font/fa-duotone-903.html	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/font/fa-duotone-903.html	(from https://dapp-connects.web.app/asset/css/font-awesome.css)
17:06:16	1528/1528	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/font/fa-duotone-904.html	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/font/fa-duotone-904.html	(from https://dapp-connects.web.app/asset/css/font-awesome.css)
17:06:18	1550/1550	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/font/fa-light-300d41dd41dd41dd41d.html?	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/font/fa-light-300d41dd41dd41dd41dd41d.html	(from https://dapp-connects.web.app/asset/css/font-awesome.css)
17:06:28	1524/1524	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/font/fa-light-300.html	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/font/fa-light-300.html	(from https://dapp-connects.web.app/asset/css/font-awesome.css)
17:06:28	1524/1524	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/font/fa-light-301.html	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/font/fa-light-301.html	(from https://dapp-connects.web.app/asset/css/font-awesome.css)
17:06:28	1524/1524	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/font/fa-light-302.html	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/font/fa-light-302.html	(from https://dapp-connects.web.app/asset/css/font-awesome.css)
17:06:29	1524/1524	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/font/fa-light-303.html	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/font/fa-light-303.html	(from https://dapp-connects.web.app/asset/css/font-awesome.css)
17:06:32	1528/1528	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/font/fa-regular-400.html	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/font/fa-regular-400.html	(from https://dapp-connects.web.app/asset/css/font-awesome.css)
17:06:33	1554/1554	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/font/fa-regular-400d41dd41dd41dd41d.html?	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/font/fa-regular-400d41dd41dd41dd41dd41d.html	(from https://dapp-connects.web.app/asset/css/font-awesome.css)
17:06:33	1528/1528	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/font/fa-regular-401.html	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/font/fa-regular-401.html	(from https://dapp-connects.web.app/asset/css/font-awesome.css)
17:06:34	1528/1528	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/font/fa-regular-402.html	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/font/fa-regular-402.html	(from https://dapp-connects.web.app/asset/css/font-awesome.css)
17:06:34	1528/1528	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/font/fa-regular-403.html	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/font/fa-regular-403.html	(from https://dapp-connects.web.app/asset/css/font-awesome.css)
17:06:35	1528/1528	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/font/fa-regular-404.html	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/font/fa-regular-404.html	(from https://dapp-connects.web.app/asset/css/font-awesome.css)
17:06:35	1524/1524	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/font/fa-solid-900.html	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/font/fa-solid-900.html	(from https://dapp-connects.web.app/asset/css/font-awesome.css)
17:06:36	1550/1550	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2018:22:22%20GMT	https://dapp-connects.web.app/asset/font/fa-solid-900d41dd41dd41dd41d.html?	C:/My%20Web%20Sites/Dapp%20Validate/dapp-connects.web.app/asset/font/fa-solid-900d41dd41dd41dd41dd41d.html	(from https://dapp-connects.web.app/asset/css/font-awesome.css)
